name,popularity,track_number,duration_ms,explicit,added_at,artist_name,artist_followers,artist_popularity,genres,main_genre,main_album,release_date,album_tracks_number,station,followers,snapshot_id
רסיסים,57,1,201190,False,2022-01-01T09:32:59Z,Raviv Kaner,59595,49,['israeli pop'],pop,רסיסים,2020-01-01,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
השמלה החדשה שלי,56,1,172024,False,2022-01-01T09:32:59Z,Ran Danker,32840,51,"['festigal', 'israeli pop']",pop,השמלה החדשה שלי,2021-10-18,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
סיבת הסיבות,58,1,199710,False,2022-01-01T09:32:59Z,Ishay Ribo,408445,57,['israeli pop'],pop,סיבת הסיבות,2021-02-24,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
לא להיות לבד,37,2,180000,False,2022-01-01T09:32:59Z,Mergui,114583,51,['israeli pop'],pop,לא להיות לבד,2021-10-22,7,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
שבוע טוב,57,1,151442,False,2022-01-01T09:32:59Z,Avraham Tal,172391,51,['israeli pop'],pop,שבוע טוב,2020-04-15,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מדליקה לי הכל,45,14,204520,False,2022-01-01T09:32:59Z,Eden Hason,403158,61,['israeli mediterranean'],other,אלבום 2,2021-12-01,14,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
good 4 u,95,6,178146,True,2022-01-01T09:32:59Z,Olivia Rodrigo,12052781,92,['pop'],pop,SOUR,2021-05-21,11,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
שמש,56,1,238089,False,2022-01-01T09:32:59Z,Hanan Ben Ari,414545,56,['israeli pop'],pop,שמש,2019-09-02,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Blinding Lights,93,9,200040,False,2022-01-01T09:32:59Z,The Weeknd,40102509,97,"['canadian contemporary r&b', 'canadian pop', 'pop']",pop,After Hours,2020-03-20,14,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מה פספסתי,52,1,139875,False,2022-01-01T09:32:59Z,Eden Hason,403158,61,['israeli mediterranean'],other,מה פספסתי,2021-12-09,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
THATS WHAT I WANT,94,4,143901,True,2022-01-01T09:32:59Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
שקיעות אדומות,43,9,212963,False,2022-01-01T09:32:59Z,Eden Hason,403158,61,['israeli mediterranean'],other,אלבום 2,2021-12-01,14,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
הטעות הכי יפה,57,1,161485,False,2022-01-01T09:32:59Z,Itay Levi,370844,56,"['israeli mediterranean', 'mizrahi']",other,הטעות הכי יפה,2021-05-25,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אין מאושר ממני,19,1,172394,False,2022-01-01T09:32:59Z,Eliad,271791,52,['israeli pop'],pop,מסע,2021-12-28,9,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אני כבר לא בך,50,1,177692,False,2022-01-01T09:32:59Z,Itay Levi,370844,56,"['israeli mediterranean', 'mizrahi']",other,אני כבר לא בך,2021-12-19,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
לא מרגיש טוב,55,1,160000,False,2022-01-01T09:32:59Z,Eden Hason,403158,61,['israeli mediterranean'],other,לא מרגיש טוב,2021-11-28,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אלוף העולם,56,1,215625,False,2022-01-01T09:32:59Z,Hanan Ben Ari,414545,56,['israeli pop'],pop,אלוף העולם,2019-02-17,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
סהרה,52,5,244939,False,2022-01-01T09:32:59Z,Tuna,181193,60,"['israeli hip hop', 'israeli pop']",hip,מזרח פרוע,2021-12-17,13,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אם תרצי,55,1,176000,False,2022-01-01T09:32:59Z,Hanan Ben Ari,414545,56,['israeli pop'],pop,אם תרצי,2020-02-26,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Beggin',94,4,211560,False,2022-01-01T09:32:59Z,Måneskin,5063951,86,"['indie rock italiano', 'italian pop']",rock,Chosen,2017-12-08,7,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
STAY (with Justin Bieber),92,3,141805,True,2022-01-01T09:32:52Z,The Kid LAROI,3117798,90,['australian hip hop'],hip,F*CK LOVE 3: OVER YOU,2021-07-23,29,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Cold Heart - PNAU Remix,85,1,202735,False,2022-01-01T09:32:52Z,Elton John,8447639,91,"['glam rock', 'mellow gold', 'piano rock']",rock,The Lockdown Sessions,2021-10-22,16,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
abcdefu,99,1,168601,True,2022-01-01T09:32:52Z,GAYLE,168247,85,[],other,abcdefu,2021-08-13,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Heat Waves,93,14,238805,False,2022-01-01T09:32:52Z,Glass Animals,2295327,86,"['gauze pop', 'indietronica', 'shiver pop']",pop,Dreamland (+ Bonus Levels),2020-08-06,18,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
INDUSTRY BABY (feat. Jack Harlow),91,3,212352,True,2022-01-01T09:32:52Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Do It To It,95,1,157890,False,2022-01-01T09:32:52Z,ACRAZE,37213,80,[],other,Do It To It,2021-08-20,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Pepas,85,3,287120,True,2022-01-01T09:32:52Z,Farruko,11739065,91,"['latin', 'reggaeton', 'trap latino']",world,La 167,2021-10-01,25,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Easy On Me,92,2,224694,False,2022-01-01T09:32:52Z,Adele,32587613,96,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,30,2021-11-19,12,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Bad Habits,95,4,230746,False,2022-01-01T09:32:52Z,Ed Sheeran,90180172,97,"['pop', 'uk pop']",pop,=,2021-10-29,14,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Enemy (with JID) - from the series Arcane League of Legends,98,1,173381,False,2022-01-01T09:32:52Z,Imagine Dragons,37467790,92,"['modern rock', 'rock']",rock,Enemy (with JID) [from the series Arcane League of Legends],2021-10-28,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Shivers,95,2,207853,False,2022-01-01T09:32:52Z,Ed Sheeran,90180172,97,"['pop', 'uk pop']",pop,=,2021-10-29,14,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
good 4 u,95,6,178146,True,2022-01-01T09:32:52Z,Olivia Rodrigo,12052781,92,['pop'],pop,SOUR,2021-05-21,11,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Kiss Me More (feat. SZA),88,14,208666,True,2022-01-01T09:32:52Z,Doja Cat,13889091,95,"['dance pop', 'pop']",pop,Planet Her,2021-06-25,14,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Woman,96,1,172626,True,2022-01-01T09:32:52Z,Doja Cat,13889091,95,"['dance pop', 'pop']",pop,Planet Her,2021-06-25,14,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Blinding Lights,93,9,200040,False,2022-01-01T09:32:52Z,The Weeknd,40102509,97,"['canadian contemporary r&b', 'canadian pop', 'pop']",pop,After Hours,2020-03-20,14,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
My Universe,87,10,226198,False,2022-01-01T09:32:52Z,Coldplay,33368373,92,"['permanent wave', 'pop']",pop,Music Of The Spheres,2021-10-15,12,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,88,1,169153,False,2022-01-01T09:32:52Z,Riton,92648,75,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",pop,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021-01-15,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
MONTERO (Call Me By Your Name),91,1,137704,True,2022-01-01T09:32:52Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Where Are You Now,93,1,148197,False,2022-01-01T09:32:52Z,Lost Frequencies,2309832,82,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",pop,Where Are You Now,2021-07-30,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Levitating (feat. DaBaby),89,12,203064,False,2022-01-01T09:32:52Z,Dua Lipa,30975157,94,"['dance pop', 'pop', 'uk pop']",pop,Future Nostalgia,2020-03-27,13,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
love nwantiti (ah ah ah),94,2,145800,True,2022-01-01T09:32:52Z,CKay,352627,85,['afro r&b'],soul,CKay The First,2019-08-30,8,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Beggin',94,4,211560,False,2022-01-01T09:32:52Z,Måneskin,5063951,86,"['indie rock italiano', 'italian pop']",rock,Chosen,2017-12-08,7,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Infinity,93,12,237720,False,2022-01-01T09:32:52Z,Jaymes Young,723872,80,"['modern rock', 'pop']",rock,Feel Something,2017-06-23,12,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Yonaguni,94,1,206710,True,2022-01-01T09:32:52Z,Bad Bunny,41495345,98,"['latin', 'reggaeton', 'trap latino']",world,Yonaguni,2021-06-04,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Need to Know,93,5,210560,True,2022-01-01T09:32:52Z,Doja Cat,13889091,95,"['dance pop', 'pop']",pop,Planet Her,2021-06-25,14,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
The Motto,89,1,164818,False,2022-01-01T09:32:52Z,Tiësto,6102489,87,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",pop,The Motto,2021-11-04,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
THATS WHAT I WANT,94,4,143901,True,2022-01-01T09:32:52Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),93,1,207301,False,2022-01-01T09:32:52Z,Tainy,726123,85,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']",world,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Ghost,90,11,153190,False,2022-01-01T09:32:52Z,Justin Bieber,54808905,98,"['canadian pop', 'pop']",pop,Justice,2021-03-19,16,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
"Tiago PZK: Bzrp Music Sessions, Vol. 48",74,1,160000,False,2022-01-01T09:32:52Z,Bizarrap,4218623,85,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",hip,"Tiago PZK: Bzrp Music Sessions, Vol. 48",2021-12-29,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Save Your Tears (with Ariana Grande) (Remix),92,1,191013,False,2022-01-01T09:32:52Z,The Weeknd,40102509,97,"['canadian contemporary r&b', 'canadian pop', 'pop']",pop,Save Your Tears (Remix),2021-04-23,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
MONEY,91,2,168227,False,2022-01-01T09:32:52Z,LISA,1884542,83,['k-pop'],pop,LALISA,2021-09-10,2,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
I Gotta Feeling,82,5,289133,False,2022-01-01T09:32:52Z,Black Eyed Peas,6323985,83,"['dance pop', 'pop', 'pop rap']",pop,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,25,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Todo De Ti,72,1,199604,True,2022-01-01T09:32:52Z,Rauw Alejandro,8536818,94,"['puerto rican pop', 'trap latino']",pop,VICE VERSA,2021-12-10,14,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
One Right Now (with The Weeknd),93,1,193506,True,2022-01-01T09:32:52Z,Post Malone,35378269,92,"['dfw rap', 'melodic rap', 'rap']",hip,One Right Now,2021-11-05,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Mon Amour - Remix,92,1,179940,False,2022-01-01T09:32:52Z,zzoilo,31211,77,[],other,Mon Amour (Remix),2021-08-18,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),95,30,613026,True,2022-01-01T09:32:52Z,Taylor Swift,47325018,100,['pop'],pop,Red (Taylor's Version),2021-11-12,30,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Malvadão 3,83,1,141769,False,2022-01-01T09:32:52Z,Xamã,1180850,79,"['brazilian hip hop', 'funk carioca', 'trap brasileiro']",hip,Malvadão 3,2021-11-30,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Smokin Out The Window,82,5,197442,False,2022-01-01T09:32:52Z,Bruno Mars,36721520,93,"['dance pop', 'pop']",pop,An Evening With Silk Sonic,2021-11-11,9,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Don't Start Now,84,2,183290,False,2022-01-01T09:32:52Z,Dua Lipa,30975157,94,"['dance pop', 'pop', 'uk pop']",pop,Future Nostalgia,2020-03-27,11,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
We Don't Talk About Bruno,84,4,216120,False,2022-01-01T09:32:52Z,Carolina Gaitán - La Gaita,8806,69,[],other,Encanto (Original Motion Picture Soundtrack),2021-11-19,44,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
DÁKITI,87,11,205090,True,2022-01-01T09:32:52Z,Bad Bunny,41495345,98,"['latin', 'reggaeton', 'trap latino']",world,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,16,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
OUT OUT (feat. Charli XCX & Saweetie),88,1,162603,False,2022-01-01T09:32:52Z,Joel Corry,239424,82,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",pop,OUT OUT (feat. Charli XCX & Saweetie),2021-08-13,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
The Business,88,1,164000,False,2022-01-01T09:32:52Z,Tiësto,6102489,87,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",pop,The Business,2020-09-16,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Rasputin,85,1,186209,False,2022-01-01T09:32:52Z,Majestic,37781,71,"['house', 'pop dance', 'uk dance']",pop,Rasputin,2021-02-26,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Vai Lá Em Casa Hoje,89,1,191523,False,2022-01-01T09:32:52Z,George Henrique & Rodrigo,1215614,75,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",pop,Vai Lá Em Casa Hoje,2021-10-22,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
love nwantiti (feat. Dj Yo! & AX'EL) - Remix,93,1,188368,False,2022-01-01T09:32:52Z,CKay,352627,85,['afro r&b'],soul,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],2021-09-09,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
drivers license,92,3,242013,True,2022-01-01T09:32:52Z,Olivia Rodrigo,12052781,92,['pop'],pop,SOUR,2021-05-21,11,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Happier Than Ever,93,15,298899,True,2022-01-01T09:32:52Z,Billie Eilish,54681897,93,"['art pop', 'electropop', 'pop']",pop,Happier Than Ever,2021-07-30,16,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Volví,92,1,230125,True,2022-01-01T09:32:52Z,Aventura,5238904,83,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",world,Volví,2021-08-03,1,spotify_top_50_global_daily,16477172,Njk0MzQ0NzcyLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
In Spain We Call It Soledad,64,1,177000,False,2022-01-01T11:04:51Z,Rigoberta Bandini,71629,62,['spanish synthpop'],other,In Spain We Call It Soledad,2020-08-14,1,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Bank Account,42,1,222052,True,2022-01-01T11:04:51Z,Arab Falcon,3687,30,['jordanian pop'],pop,Streets Reality,2018-02-10,12,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
TO THE,38,1,152160,True,2022-01-01T11:04:51Z,GoldSkull,8,23,[],other,TO THE,1998-04-05,1,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
I AM WOMAN,89,1,232813,False,2022-01-01T11:04:51Z,Emmy Meli,114490,74,[],other,I AM WOMAN,2021-11-19,1,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
abcdefu,99,1,168601,True,2022-01-01T11:04:51Z,GAYLE,168247,85,[],other,abcdefu,2021-08-13,1,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
We Don't Talk About Bruno,84,4,216120,False,2022-01-01T11:04:51Z,Carolina Gaitán - La Gaita,8806,69,[],other,Encanto (Original Motion Picture Soundtrack),2021-11-19,44,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Shake,75,2,156792,True,2022-01-01T11:04:51Z,IShowSpeed,22617,62,[],other,ISHOWSPEED,2021-11-24,6,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Surface Pressure,81,3,202226,False,2022-01-01T11:04:51Z,Jessica Darrow,1080,66,[],other,Encanto (Original Motion Picture Soundtrack),2021-11-19,44,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
"30/90 (from ""tick, tick... BOOM!"" Soundtrack from the Netflix Film)",77,1,262505,True,2022-01-01T11:04:51Z,Andrew Garfield,27171,70,['hollywood'],other,"tick, tick... BOOM! (Soundtrack from the Netflix Film)",2021-11-12,17,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
MIDDLE OF THE NIGHT,86,1,184447,False,2022-01-01T11:04:51Z,Elley Duhé,152676,73,"['alt z', 'electropop', 'pop']",pop,MIDDLE OF THE NIGHT,2020-01-10,1,spotify_viral_50_israel,6380,Njk0MzUwMjkxLDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
