name,popularity,track_number,duration_ms,explicit,added_at,artist_name,artist_followers,artist_popularity,genres,main_genre,main_album,release_date,album_tracks_number,station,followers,snapshot_id
לא רואה אותי,36,8,249319,False,2021-12-31T13:29:07Z,Eviatar Banai,192116,52,"['classic israeli pop', 'israeli rock']",pop,החיים מתחילים לנגן,2021-06-08,11,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
עיר מקלט - Live,15,11,353573,False,2021-12-31T13:22:38Z,Ehud Banai,141522,47,"['classic israeli pop', 'israeli rock']",pop,ממשיך לנסוע (הופעה חיה),2006-10-12,39,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Don't Lie,63,4,219000,False,2021-12-31T13:16:50Z,Black Eyed Peas,6320945,83,"['dance pop', 'pop', 'pop rap']",pop,Monkey Business,2005-01-01,16,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
מה פספסתי,52,1,139875,False,2021-12-31T05:44:05Z,Eden Hason,402870,61,['israeli mediterranean'],other,מה פספסתי,2021-12-09,1,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
כמו אז,34,2,301013,False,2021-12-31T13:09:29Z,Shlomo Artzi,398805,54,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",pop,ירח,1992-03-01,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Boys Don't Cry,76,16,155973,False,2021-12-31T12:58:26Z,The Cure,3495044,77,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",rock,Three Imaginary Boys,1979-05-11,33,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
על פני השטח,17,4,203733,False,2021-12-31T12:54:32Z,Mashina,121154,46,"['classic israeli pop', 'israeli rock']",pop,העמותה לחקר התמותה,1990-07-01,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Because the Night,70,3,204800,False,2021-12-31T12:43:37Z,Patti Smith,827851,62,"['art punk', 'art rock', 'folk rock', 'permanent wave', 'protopunk', 'rock']",rock,Easter,1978,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
מונסון,42,2,279280,False,2021-12-31T12:40:49Z,Berry Sakharof,165232,51,"['classic israeli pop', 'israeli rock']",pop,האחר,2001-12-27,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
חם על הירח,27,8,248906,False,2021-12-31T12:34:46Z,Berry Sakharof,165232,51,"['classic israeli pop', 'israeli rock']",pop,חם על הירח,1996-01-01,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
חבל שאת לא,25,5,313693,False,2021-12-31T12:29:13Z,Berry Sakharof,165232,51,"['classic israeli pop', 'israeli rock']",pop,סימנים של חולשה,1994-01-01,14,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Hello - Remastered,47,1,203186,False,2021-12-31T12:26:33Z,Oasis,6905483,80,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",rock,(What's The Story) Morning Glory? [Remastered],1995-10-02,40,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Pinball Wizard,69,13,180943,False,2021-12-31T12:21:46Z,The Who,4326154,72,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']",rock,Tommy,1969-05-23,24,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
הלא נודע,33,1,224813,False,2021-12-31T12:17:53Z,Danny Sanderson,32042,38,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",pop,הלא נודע,1997-09-01,13,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Carry on Wayward Son,76,1,323000,False,2021-12-31T12:11:08Z,Kansas,1150347,69,"['album rock', 'art rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",rock,Leftoverture (Expanded Edition),1976,10,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
The Show Must Go On - Remastered 2011,71,12,277826,False,2021-12-31T11:58:30Z,Queen,38798092,89,"['classic rock', 'glam rock', 'rock']",rock,Innuendo (2011 Remaster),1991-02-05,12,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
White Rabbit,74,10,150640,False,2021-12-31T11:52:25Z,Jefferson Airplane,1275343,65,"['acid rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",rock,Surrealistic Pillow,1967,17,glglz,4536,NDA2MDk1LDM0ZmUyODM0NGIyZmZmOTUzMGIyN2JhNDdiMjYzYTFhNWUxMWU0MTI=
Bluesette,41,13,274600,False,2021-12-31T17:38:15Z,Toots Thielemans,39000,51,"['belgian jazz', 'harmonica jazz', 'vocal jazz']",jazz,Essentiel Jazz - Harmonica Jazz,1989-01-08,16,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Bluesette,20,9,326120,False,2021-12-31T17:37:11Z,Louis van Dijk,2041,43,['dutch classical piano'],other,Collections,2006-10-27,12,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
A Different Corner,57,14,243533,False,2021-12-31T17:32:42Z,George Michael,3577218,78,['soft rock'],rock,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,29,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Unlearn You,49,7,162098,False,2021-12-31T17:31:39Z,Joy Crookes,248264,65,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",soul,Skin,2021-10-15,13,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Strange,76,4,255986,False,2021-12-31T17:26:31Z,Celeste,315526,68,['british soul'],soul,Not Your Muse (Deluxe),2021-01-29,21,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Mad About The Boy,63,9,182573,False,2021-12-31T17:01:32Z,Dinah Washington,381857,66,"['adult standards', 'jazz blues', 'lounge', 'soul', 'swing', 'vocal jazz']",jazz,The Complete Dinah Washington On Mercury Vol. 2 (1950-1952),1987-01-01,53,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
This Land is Your Land,9,22,214080,False,2021-12-31T16:57:43Z,The New Kingston Trio,1527,7,[],other,The Best of the New Kingston Trio,2010-09-01,22,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Sixty Years On - Album Edit,32,6,275093,False,2021-12-31T16:47:21Z,Elton John,8438832,91,"['glam rock', 'mellow gold', 'piano rock']",rock,Elton John,1970-04-10,30,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Who Knows Where The Time Goes? - BBC Session - John Peel 11/9/73,43,11,335626,False,2021-12-31T16:44:00Z,Sandy Denny,45783,39,"['british folk', 'folk', 'folk rock']",folk,Like An Old Fashioned Waltz (Deluxe Edition),2012-01-01,23,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
As The Years Go Passing By - Live,20,2,469066,False,2021-12-31T16:34:27Z,Santana,2414224,74,"['blues rock', 'classic rock', 'mexican classic rock']",rock,Live At The Fillmore - 1968,1997-03-10,9,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Father's Child,42,9,425146,False,2021-12-31T16:23:28Z,Michael Kiwanuka,1171235,69,"['british soul', 'neo soul', 'psychedelic soul', 'soul']",soul,Love & Hate,2016-07-15,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
The Hounds Of Winter,47,1,327466,False,2021-12-31T16:19:50Z,Sting,2472029,76,"['permanent wave', 'soft rock', 'sophisti-pop']",rock,Mercury Falling,1996-03-12,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Saturn,40,8,293773,False,2021-12-31T16:09:33Z,Stevie Wonder,5411939,82,"['adult standards', 'motown', 'quiet storm', 'soul']",soul,Songs In The Key Of Life,1976-09-28,21,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Leave The Door Open,88,1,242096,False,2021-12-31T16:06:38Z,Bruno Mars,36690966,93,"['dance pop', 'pop']",pop,Leave The Door Open,2021-03-05,1,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Pegao,20,7,163040,False,2021-12-31T16:03:47Z,José Feliciano,264418,80,"['latin pop', 'puerto rican pop']",pop,Light My Fire,1996-04-22,20,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
איך לפעמים אני,23,4,295493,False,2021-12-31T15:22:22Z,Meir Ariel,126736,45,"['classic israeli pop', 'israeli rock']",pop,ירוקות,1988-03-01,8,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Compliqué,59,6,214813,False,2021-12-31T15:03:43Z,Dadju,3826521,75,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",pop,Poison Ou Antidote,2020-09-25,31,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Freedom,26,13,244053,False,2021-12-31T14:56:31Z,Smooth Jazz All Stars,44038,48,[],other,Smooth Jazz All Stars Perform Anthony Hamilton,2015-08-28,15,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
עכשיו הכל בסדר,2,1,202925,False,2021-12-31T14:44:52Z,Total Vocal,22,0,[],other,עכשיו הכל בסדר,2021-03-21,1,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Sweet Dreams,35,1,228000,False,2021-12-31T14:39:16Z,Nouvelle Vague,308086,58,"['electronica', 'lounge', 'nu jazz']",jazz,Curiosities,2019-04-12,12,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
זה עוד לא אבוד,27,4,189700,False,2021-12-31T14:30:44Z,Jane Bordeaux,102206,50,"['classic israeli pop', 'israeli indie', 'israeli pop']",pop,אוקיינוסים,2019-08-01,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
It Runs Through Me,69,6,261881,False,2021-12-31T14:27:20Z,Tom Misch,958010,72,"['indie soul', 'jazz pop']",soul,Geography,2018-04-06,13,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Revival,55,16,186989,False,2021-12-31T14:27:16Z,Gregory Porter,509840,68,"['contemporary vocal jazz', 'jazz pop', 'neo soul', 'soul', 'vocal jazz']",jazz,All Rise (Deluxe),2020-08-28,16,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Havana (feat. Young Thug),82,4,217306,False,2021-12-31T14:21:12Z,Camila Cabello,24809134,86,"['dance pop', 'pop', 'post-teen pop']",pop,Camila,2018-01-12,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Reste,33,12,231520,False,2021-12-31T14:09:14Z,GIMS,3261049,77,"['francoton', 'french hip hop', 'french pop', 'rap conscient']",hip,Transcendance,2019-04-26,50,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Jinge Bells,10,8,163160,False,2021-12-31T14:07:20Z,Marwan Rahbani,38,8,[],other,The Journey of Santa Claus: Xmas Songs,1994,15,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
"Everybody's Talkin' - From ""Midnight Cowboy""",69,7,163586,False,2021-12-31T13:51:12Z,Harry Nilsson,348329,65,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",rock,Aerial Ballet,1968-07-01,13,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
אהבה חדשה,31,2,167160,False,2021-12-31T13:48:54Z,Avishai Cohen,145533,52,"['contemporary jazz', 'israeli jazz', 'jazz', 'jazz double bass', 'jazz fusion', 'jazz trumpet']",jazz,שעות רגישות,2008-01-01,13,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Bird of Paradise,58,1,281466,False,2021-12-31T13:42:48Z,Snowy White,55401,53,"['blues rock', 'british blues', 'electric blues', 'modern blues']",blues,Bird of Paradise - An Anthology,2003-08-18,32,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
The Rain The Park And Other Things,53,1,184240,False,2021-12-31T13:33:07Z,The Cowsills,72824,43,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'underground power pop']",pop,The Cowsills,1967-01-01,12,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
כל קיץ,28,3,282133,False,2021-12-31T13:26:31Z,Mika Karni,7616,27,['israeli pop'],pop,מיקה קרני,1997-01-01,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Time After Time,75,4,241333,False,2021-12-31T13:20:08Z,Cyndi Lauper,1839651,73,"['mellow gold', 'new wave pop', 'permanent wave', 'soft rock']",pop,She's So Unusual,1983-10-14,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
The Ballad of Bonnie & Clyde,30,1,189946,False,2021-12-31T13:13:23Z,Georgie Fame,12498,37,"['british blues', 'british invasion', 'classic uk pop', 'freakbeat', 'jazz organ', 'merseybeat']",blues,The Third Face Of Fame,1968-09-19,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
לחיות נכון,31,9,239853,False,2021-12-31T13:10:10Z,Rona Kenan,35049,40,"['israeli pop', 'israeli rock', 'israeli singer-songwriter']",pop,לנשום בספירה לאחור,2004-05-19,14,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Walk On By,36,15,199293,False,2021-12-31T13:06:57Z,Gabrielle,208640,64,"['british soul', 'dance pop', 'europop', 'new wave pop']",pop,Gabrielle,1996-01-01,16,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Centerfold,75,3,216533,False,2021-12-31T13:00:45Z,The J. Geils Band,609913,62,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",rock,Freeze Frame,1981,9,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Islands in the Stream,69,8,250053,False,2021-12-31T12:55:57Z,Dolly Parton,1643301,78,"['classic country pop', 'country', 'country dawn']",folk,Pure & Simple,2016-08-19,22,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Lovefool,74,7,193953,False,2021-12-31T12:46:07Z,The Cardigans,767925,66,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",pop,First Band On The Moon (Remastered),1996-01-01,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Joe le taxi,60,6,235226,False,2021-12-31T12:42:27Z,Vanessa Paradis,236985,62,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",pop,M & J,1987,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Cold as Ice,69,2,200213,False,2021-12-31T12:38:30Z,Foreigner,2233800,72,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",rock,Foreigner (Expanded),1977-03-08,14,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
(I Can't Get No) Satisfaction - Mono Version,78,7,222813,False,2021-12-31T12:37:59Z,The Rolling Stones,11183836,82,"['british invasion', 'classic rock', 'rock']",rock,Out Of Our Heads,1965-07-30,12,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Ego Trip,33,2,242416,False,2021-12-31T12:32:07Z,Alma Zohar,27814,43,['israeli pop'],pop,Dabri,2008,12,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
It Must Be Love,59,20,206266,False,2021-12-31T12:24:12Z,Madness,579530,64,"['ska', 'ska revival']",other,7,1981-10-02,24,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Got to Get You Into My Life,54,1,243106,False,2021-12-31T12:22:08Z,"Earth, Wind & Fire",3255665,78,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",funk,"The Best Of Earth, Wind & Fire Vol. 1",1978-11-23,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Tears Dry On Their Own,72,7,186440,True,2021-12-31T12:17:53Z,Amy Winehouse,7607284,79,"['british soul', 'indie r&b', 'neo soul']",soul,Back To Black (Deluxe Edition),2006,19,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
נפגשנו,25,5,230133,False,2021-12-31T12:08:42Z,Itzhak Klepter,36487,39,"['classic israeli pop', 'israeli rock']",pop,יצחק,1981,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
You're so Vain,75,3,258411,False,2021-12-31T12:02:23Z,Carly Simon,831329,65,"['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",rock,No Secrets,1972,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
We Are The People,61,4,267354,False,2021-12-31T11:56:57Z,Empire of the Sun,1130960,74,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop', 'new rave']",rock,Walking On A Dream (Special Edition),2009-01-01,22,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
How Do You Do!,64,1,189093,False,2021-12-31T11:52:26Z,Roxette,1623959,73,"['europop', 'new wave pop', 'soft rock', 'swedish pop']",pop,Tourism (Extended Version),1992-08-31,18,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
זן נדיר,17,19,299720,False,2021-12-31T11:47:44Z,Yehudit Ravitz,87368,48,"['classic israeli pop', 'israeli rock']",pop,מיטב השירים 2,2002-03-12,19,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
I'm Like A Bird,71,5,243160,False,2021-12-31T11:35:52Z,Nelly Furtado,2907159,78,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",pop,"Whoa, Nelly! (Expanded Edition)",2000,22,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Physical - Remastered 2021,59,6,225992,False,2021-12-31T11:27:09Z,Olivia Newton-John,1025109,70,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'europop', 'mellow gold', 'new wave pop', 'soft rock']",pop,Physical (Deluxe Edition),1981,31,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Le Freak - 2018 Remaster,68,2,331360,False,2021-12-31T11:25:44Z,CHIC,556676,65,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",funk,C'est Chic (2018 Remaster),1978-08-11,8,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Same Old Love,72,4,229080,False,2021-12-31T11:23:10Z,Selena Gomez,32135198,86,"['dance pop', 'pop', 'post-teen pop']",pop,Revival (Deluxe),2015-10-09,16,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
A Little Respect,51,4,199533,False,2021-12-31T11:17:07Z,Wheatus,111197,63,['pop rock'],pop,Wheatus,1999-02-15,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Raindrops Keep Fallin' on My Head - Warchild Version,30,7,175826,False,2021-12-31T11:14:34Z,Manic Street Preachers,551290,60,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",rock,Lipstick Traces: A Secret History of Manic Street Preachers,2003-07-14,35,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
אנטארקטיקה,30,1,245440,False,2021-12-31T11:09:49Z,Korin Allal,19230,34,"['classic israeli pop', 'israeli rock']",pop,אנטארקטיקה,1989-02-01,8,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
The Time Warp (Remix 1989 Extended Version),42,15,336683,False,2021-12-31T11:08:59Z,Richard O'Brien,10155,52,['hollywood'],other,The Rocky Horror Picture Show - Original Soundtrack,1975-01-10,16,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Born To Be Wild,74,5,210373,False,2021-12-31T11:01:57Z,Steppenwolf,1195513,65,"['acid rock', 'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']",rock,Steppenwolf,1968,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Not Fair,57,3,201213,True,2021-12-31T10:57:50Z,Lily Allen,1793602,73,"['dance pop', 'pop']",pop,"It's Not Me, It's You (Special Edition)",2009-11-16,23,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
יש לי חולשה לרקדנים,29,10,239826,False,2021-12-31T10:54:45Z,Riki Gal,24308,32,['classic israeli pop'],pop,חפש בי,1993-09-01,11,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Maniac,75,10,244706,False,2021-12-31T10:48:36Z,Michael Sembello,58349,63,['hi-nrg'],other,Flashdance (Original Soundtrack From The Motion Picture),1983-04-11,10,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Popcorn,48,1,151440,False,2021-12-31T10:47:48Z,Hot Butter,4444,35,"['early synthpop', 'moog']",other,28 Big Ones,2005,28,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
Da Doo Ron Ron (When He Walked Me Home),55,12,140120,False,2021-12-31T10:41:53Z,The Crystals,91389,61,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'rock-and-roll']",pop,Da Doo Ron Ron: The Very Best of The Crystals,2011-02-22,18,kan_88,3760,MzQ2NzgzLGE4YWRjMzNmNmY4MjhjNWNhODIwYjBlYThmMGJhM2RkNTc4ZjIwYTE=
